InstrumentID,AssetClass,TTCReportingRating,Model_Name, OutstandingBal ,InstrumentType,Def_Flag, PD_1_YR ,Portfolio,Debt to Equity,Net Profit Margin,DSCR,Current Ratio,Asset Coverage ratio
110684,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,77174,2.48,452,961,783802
110685,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,28534,1.55,415,577,990873
110693,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,31325,4.83,629,580,109802
110724,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,88058,3.09,422,680,623772
110793,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,1,0.0099,KW,88935,4.97,650,940,871036
110799,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,43054,4.74,528,672,494608
110872,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,74571,2.11,181,680,155589
110908,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,52329,2.43,559,974,179461
110910,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,85547,2.24,432,864,83367
110911,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,23418,3.56,167,783,852244
110912,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,90758,1.94,347,818,509358
111050,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,77667,2.68,471,705,895386
111082,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,79605,3.6,371,825,388081
111095,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,69376,1.48,342,795,575807
111106,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,80427,1.02,346,516,391183
111110,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,92205,1.52,153,847,776508
111179,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,44124,4.02,577,959,13431
111234,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,90584,1.68,262,993,166627
111287,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,56103,5.26,165,990,248797
111291,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,43417,1.07,384,689,958060
111329,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,94239,4.95,331,525,453823
111346,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,21552,4.13,231,903,929735
111358,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,64920,2.24,184,557,197904
111383,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,94752,3.83,454,761,684979
111410,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,67171,3.22,164,681,704046
111434,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,29419,3.45,101,933,341773
111442,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,90692,2.54,118,604,55631
111461,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,87775,1.32,698,712,408807
111500,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,85454,5.52,315,588,985127
111503,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,56987,1.88,146,970,534514
111513,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,27543,3.07,134,624,314717
111538,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,16048,4.79,693,982,469788
111545,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,98072,3.55,658,544,763292
111547,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,87172,2.49,368,855,366227
111566,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,62895,2.5,545,899,679195
111582,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,74803,3.52,604,510,376079
111587,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,23068,1.58,585,942,318865
111620,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,95716,4.21,309,877,147808
111624,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,55538,4.28,462,572,972636
111627,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,58945,3.18,280,644,780073
111628,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,60287,3.83,660,500,64513
111629,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,98924,2.61,452,696,520244
111633,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,95118,2.91,420,702,991523
111662,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,51860,5.25,320,875,421408
111668,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,99456,5.1,199,533,373475
111669,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,34981,5.84,672,507,998084
111695,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,19331,1.32,287,579,209074
111698,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,62738,4.49,619,792,341097
111700,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,84283,1.01,612,968,188390
111709,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,10108,2.37,234,507,412560
111721,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,68696,1.61,113,795,865767
111729,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,65180,2.42,392,767,734765
111735,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,44831,3.8,338,715,801764
111736,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,73318,2.47,606,774,954304
111744,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,78578,1.76,425,954,494576
111750,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,92793,3.47,190,779,480849
111757,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,66559,3.35,297,700,549826
111765,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,33655,5.19,184,836,344388
111766,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,56685,5.5,602,907,738523
111768,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,72520,1.87,154,825,512864
111780,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,59775,2.72,675,510,429523
111789,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,72712,2.7,115,854,766039
111790,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,10563,4.72,532,788,167545
111799,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,89774,3.01,163,543,680795
111800,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,72891,1.92,566,755,628405
111804,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,36730,3.73,311,973,411201
111810,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,29229,1.29,128,835,175053
111814,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,42480,5.59,158,897,885483
111815,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,21584,5.47,460,611,512369
111823,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,14390,4.7,643,851,350192
111824,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,92668,4.68,149,816,951011
111825,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,70261,4.83,629,547,503698
111826,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,38551,4.62,632,950,458160
111829,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,43366,1,364,591,290138
111832,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,21455,1.2,468,676,905552
111843,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,28495,4.32,575,602,744999
111858,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,64842,5.69,234,982,202676
111877,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,79203,4.12,355,761,693387
111880,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,19792,1.32,668,540,946672
111884,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,97574,5.04,416,738,12747
111887,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,71192,1.86,624,765,149462
111892,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,58065,5.44,395,536,971077
111893,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,72042,5.46,640,848,91929
111895,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,98812,2.42,439,538,708472
111905,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,22486,3.63,687,908,271270
111909,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,70090,3.29,217,984,270764
111950,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,61252,3.51,297,883,691179
111966,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,10787,3.67,588,894,672099
111984,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,40995,2.13,577,970,335565
111988,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,27935,5.04,245,600,317917
112123,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,61889,3.66,136,947,623232
112185,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,90393,1.64,500,937,991330
112488,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,68805,1,554,940,201813
112492,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,12266,4,367,614,738742
112497,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,17494,1.14,416,821,558776
112517,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,22414,4.64,404,787,714298
112752,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,36171,3.66,306,502,461711
112823,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,73318,1.83,471,957,446357
112829,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,11865,5.96,160,636,27743
112832,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,88930,5.28,574,846,356070
112836,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,69836,3.78,129,831,709853
112844,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,37273,5.16,349,623,944369
112845,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,92797,3.62,627,841,277175
112846,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,32504,1.84,612,580,232951
112854,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,46940,3.62,240,978,662214
112858,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,35765,5.57,591,834,132606
112864,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,55713,5.73,423,524,526439
112872,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,63778,2.7,194,783,959686
112873,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,12453,1.76,614,859,862341
112877,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,44989,5.1,662,758,383720
112878,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,79576,1.42,405,564,294047
112884,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,62604,1.43,684,570,660544
112885,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,48740,3.81,484,521,933688
112892,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,30715,1.94,690,712,451747
112906,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,26279,3.14,138,937,188245
112911,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,88547,1.59,416,959,777690
112916,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,97521,4.55,536,713,249205
112925,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,53732,5.3,240,535,876119
112927,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,32780,5.91,433,682,386236
112928,NBK_Kuwait,Baa3,FA_FIN,250,LineOfCredit,0,0.005,KW,22182,5.6,490,525,852172
112932,NBK_Kuwait,Ba2,HNWI_RM,250,LineOfCredit,0,0.0109,KW,66138,2.67,376,735,106413
112938,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,20067,4.82,519,976,629700
112966,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,74382,5.06,377,711,413436
112994,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,83879,4.54,207,969,384152
113003,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,18255,2.56,520,824,190164
113013,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,43260,2.73,263,899,592496
113014,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,69193,5.26,246,762,711813
113019,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,27157,4.45,219,809,457828
113020,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,13744,1.39,483,645,356003
113029,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,62937,4.28,168,946,652830
113032,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,30516,1.88,335,802,188755
113038,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,15592,4.14,377,812,879797
113040,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,38872,4.68,617,679,757203
113065,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,92036,3.37,450,941,341512
113093,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,99270,5.16,149,597,174115
113099,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,21108,3.4,445,836,666553
113134,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,11354,1.89,692,954,521324
113154,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,73834,1.87,134,593,696630
113157,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,47982,2,517,800,503625
113181,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,36821,2.4,640,631,589718
113187,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,27034,5.25,100,532,513667
113226,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,57464,1.1,298,658,700980
113236,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,39133,2.17,251,656,354506
113237,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,18832,5.98,541,911,194058
113239,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,71118,2.46,566,809,485234
113247,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,58772,2.55,638,539,548685
113259,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,26680,3.25,447,704,656237
113270,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,59867,5.47,439,825,253372
113273,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,67150,1.97,579,593,423108
113286,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,21982,3.76,649,512,420368
113292,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,43250,2.88,432,612,332108
113308,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,88020,2.15,235,677,874057
113328,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,40178,5.23,545,747,542310
113368,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,65539,4.73,648,914,488367
113379,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,16140,4.02,587,616,10667
113380,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,66537,3.25,474,903,74531
113390,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,50479,3.21,545,555,438166
113393,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,80479,5.96,632,917,306060
113405,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,41563,2.61,268,684,211060
113435,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,26230,4.88,654,851,934971
113459,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,46124,5.64,530,509,148113
113501,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,72533,4.46,321,577,784885
113503,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,40387,5.16,416,866,535617
113506,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,25121,2.3,297,706,53292
113520,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,43565,1.61,404,965,275876
113531,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,12906,4.19,489,635,666324
113535,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,16735,5.54,118,711,751285
113538,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,27165,3.09,698,886,576262
113577,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,99430,3.67,209,882,101321
113582,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,70195,5.88,363,795,865608
113588,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,75256,4.59,380,699,742560
113590,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,27479,1.26,437,741,653313
113602,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,89613,5.5,145,810,801936
113607,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,45253,3.53,522,851,284538
113614,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,33107,5.05,257,877,406915
113638,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,22981,2.91,616,775,367759
113641,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,90054,5.8,664,923,388603
113651,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,54041,4.63,653,988,519379
113656,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,74583,3.53,201,825,937191
113665,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,10855,4.88,484,621,74387
113671,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,72818,1.56,414,541,942748
113672,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,59970,1.96,116,869,138826
113675,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,60457,5.12,539,770,263656
113679,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,51080,2.51,456,914,777124
113682,NBK_Kuwait,Ba2,FA_FIN,250,LineOfCredit,0,0.0109,KW,80753,1.45,371,672,379177
113686,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,64253,4.23,348,642,437790
113690,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,58639,3.05,602,834,34777
113700,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,33578,2.72,671,909,263150
113709,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,99750,3.66,293,795,604242
113720,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,19840,4.54,195,885,779111
113732,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,46464,3.83,190,610,947228
113733,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,57582,5,208,880,64117
113746,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,87125,3.6,603,814,280023
113775,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,53702,2.23,653,515,104689
113782,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0099,KW,41708,3.59,170,514,349197
113798,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,51935,5.59,578,994,757626
113800,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,97238,4.95,423,953,462997
113813,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,82341,5.33,542,510,499362
113822,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,64193,5.02,208,823,891060
113837,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,35911,2.08,472,762,463061
113855,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,21924,5.37,615,710,937240
113872,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,53368,1.54,401,835,149288
113889,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,16332,4.06,312,647,264401
113892,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,43784,4.44,239,830,379775
113897,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,17022,4.5,638,800,463192
113900,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,79366,1.62,103,820,261994
113911,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,89414,5.49,112,708,461546
113914,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,15302,1.84,597,981,971667
113916,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,36327,1.21,267,981,104710
113920,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,91775,3.56,507,606,192536
113931,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,84697,3.16,680,796,812926
113945,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,32868,1.5,175,972,896616
113947,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,25245,3.44,378,717,723808
113952,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,66311,4.54,559,814,355763
113954,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,67722,2.41,441,969,709023
113996,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,92599,3.9,141,939,472521
114003,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,79658,4.29,425,615,410782
114006,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,96300,1.87,272,964,859867
114017,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,68805,5.11,140,693,685955
114018,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,16560,1.91,236,881,535575
114023,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,75990,1.21,595,811,563155
114027,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,21983,2.64,442,670,664084
114028,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,66575,1.44,255,780,616820
114037,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,35076,5.18,308,897,877213
114048,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,40224,3.42,141,649,175680
114060,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,46635,2.75,303,737,566911
114065,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,45401,3.35,567,828,694485
114067,NBK_Kuwait,Ba2,CRE_SC_R,250,LineOfCredit,0,0.0109,KW,45365,4.61,314,653,209940
